host_time_s,device_time_ms,raw_value,filtered_value,triggered,trial_id,label,phase
25.1184,1600732,11,9.93,0,,,
25.1246,1600738,15,10.44,0,,,
25.1304,1600744,5,9.9,0,,,
25.1364,1600750,6,9.51,0,,,
25.1423,1600756,9,9.46,0,,,
25.149,1600762,7,9.21,0,,,
25.1544,1600768,9,9.19,0,,,
25.1604,1600774,11,9.37,0,,,
25.1662,1600780,8,9.23,0,,,
25.1787,1600786,9,9.21,0,,,
25.3197,1600792,12,9.49,0,,,
25.3215,1600798,7,9.24,0,,,
25.3239,1600804,5,8.82,0,,,
25.3326,1600810,8,8.73,0,,,
25.3337,1600816,5,8.36,0,,,
25.3345,1600822,7,8.23,0,,,
25.3351,1600828,9,8.3,0,,,
25.3355,1600834,7,8.17,0,,,
25.3357,1600840,10,8.36,0,,,
25.3359,1600846,9,8.42,0,,,
25.3361,1600852,4,7.98,0,,,
25.3363,1600858,9,8.08,0,,,
25.3367,1600864,6,7.87,0,,,
25.3369,1600870,11,8.18,0,,,
25.3371,1600876,11,8.47,0,,,
25.3373,1600882,9,8.52,0,,,
25.3375,1600888,10,8.67,0,,,
25.3377,1600894,13,9.1,0,,,
25.338,1600900,9,9.09,0,,,
25.3382,1600906,12,9.38,0,,,
25.3384,1600912,10,9.44,0,,,
25.3386,1600918,7,9.2,0,,,
25.3388,1600924,12,9.48,0,,,
25.3393,1600930,8,9.33,0,,,
25.3396,1600936,6,9.0,0,,,
25.3399,1600942,10,9.1,0,,,
25.3401,1600948,10,9.19,0,,,
25.3406,1600954,11,9.37,0,,,
25.3464,1600960,10,9.43,0,,,
25.3524,1600966,9,9.39,0,,,
25.3585,1600972,16,10.05,0,,,
25.3645,1600978,14,10.45,0,,,
25.3705,1600984,12,10.6,0,,,
25.3765,1600990,16,11.14,0,,,
25.3827,1600996,14,11.43,0,,,
25.3887,1601002,11,11.38,0,,,
25.3945,1601008,16,11.85,0,,,
25.4007,1601014,13,11.96,0,,,
25.4064,1601020,14,12.16,0,,,
25.4125,1601026,15,12.45,0,,,
25.4186,1601032,14,12.6,0,,,
25.4245,1601038,16,12.94,0,,,
25.4305,1601044,16,13.25,0,,,
25.4367,1601050,7,12.62,0,,,
25.4425,1601056,10,12.36,0,,,
25.4486,1601062,10,12.13,0,,,
25.4545,1601068,5,11.41,0,,,
25.4608,1601074,7,10.97,0,,,
25.4666,1601080,5,10.37,0,,,
25.4723,1601086,5,9.84,0,,,
25.4783,1601092,6,9.45,0,,,
25.4843,1601098,6,9.11,0,,,
25.4903,1601104,10,9.2,0,,,
25.4964,1601110,14,9.68,0,,,
25.5026,1601116,7,9.41,0,,,
25.5085,1601122,13,9.77,0,,,
25.5145,1601128,12,9.99,0,,,
25.5204,1601134,10,9.99,0,,,
25.5266,1601140,13,10.29,0,,,
25.5327,1601146,10,10.26,0,,,
25.5385,1601152,13,10.54,0,,,
25.5443,1601158,9,10.38,0,,,
25.5505,1601164,11,10.45,0,,,
25.5564,1601170,6,10.0,0,,,
25.5626,1601176,11,10.1,0,,,
25.5684,1601182,10,10.09,0,,,
25.5744,1601188,8,9.88,0,,,
25.5802,1601194,9,9.79,0,,,
25.5863,1601200,5,9.31,0,,,
25.5924,1601206,13,9.68,0,,,
25.5985,1601212,9,9.61,0,,,
25.6045,1601218,10,9.65,0,,,
25.6104,1601224,11,9.79,0,,,
25.6162,1601230,8,9.61,0,,,
25.6225,1601236,6,9.25,0,,,
25.6282,1601242,9,9.22,0,,,
25.6344,1601248,7,9.0,0,,,
25.6404,1601254,8,8.9,0,,,
25.6463,1601260,7,8.71,0,,,
25.6523,1601266,7,8.54,0,,,
25.6583,1601272,9,8.59,0,,,
25.6643,1601278,7,8.43,0,,,
25.6963,1601284,5,8.08,0,,,
25.7019,1601290,7,7.98,0,,,
25.7121,1601296,5,7.68,0,,,
25.713,1601302,7,7.61,0,,,
25.7133,1601308,7,7.55,0,,,
25.7218,1601314,6,7.39,0,,,
25.7229,1601320,7,7.36,0,,,
25.7246,1601326,3,6.92,0,,,
25.7249,1601332,3,6.53,0,,,
25.7285,1601338,7,6.57,0,,,
25.7343,1601344,7,6.62,0,,,
25.7379,1601350,3,6.26,0,,,
25.7427,1601356,7,6.33,0,,,
25.7485,1601362,11,6.8,0,,,
25.7543,1601368,6,6.72,0,,,
25.7603,1601374,13,7.35,0,,,
25.7665,1601380,11,7.71,0,,,
25.7723,1601386,8,7.74,0,,,
25.7785,1601392,13,8.27,0,,,
25.8001,1601398,6,8.04,0,,,
25.8038,1601404,12,8.44,0,,,
25.8052,1601410,11,8.69,0,,,
25.8055,1601416,10,8.82,0,,,
25.8085,1601422,10,8.94,0,,,
25.8154,1601428,11,9.15,0,,,
25.8203,1601434,6,8.83,0,,,
25.8264,1601440,11,9.05,0,,,
25.8327,1601446,10,9.14,0,,,
25.8385,1601452,5,8.73,0,,,
25.8444,1601458,11,8.96,0,,,
25.851,1601464,6,8.66,0,,,
25.8567,1601470,8,8.59,0,,,
25.8623,1601476,5,8.24,0,,,
25.8685,1601482,7,8.11,0,,,
25.8743,1601488,9,8.2,0,,,
25.8803,1601494,9,8.28,0,,,
25.8862,1601500,9,8.35,0,,,
25.8924,1601506,15,9.02,0,,,
25.8983,1601512,9,9.02,0,,,
25.9044,1601518,10,9.11,0,,,
25.9105,1601524,16,9.8,0,,,
25.9169,1601530,14,10.22,0,,,
25.9225,1601536,15,10.7,0,,,
25.9286,1601542,15,11.13,0,,,
25.9345,1601548,15,11.52,0,,,
25.9406,1601554,14,11.77,0,,,
25.9478,1601560,10,11.59,0,,,
25.9598,1601566,10,11.43,0,,,
25.9643,1601572,14,11.69,0,,,
25.9648,1601578,12,11.72,0,,,
25.9724,1601584,10,11.55,0,,,
25.9764,1601590,14,11.79,0,,,
25.9825,1601596,12,11.81,0,,,
25.9884,1601602,7,11.33,0,,,
25.9946,1601608,13,11.5,0,,,
26.0008,1601614,16,11.95,0,,,
26.0065,1601620,14,12.15,0,,,
26.0125,1601626,14,12.34,0,,,
26.0186,1601632,13,12.4,0,,,
26.0246,1601638,16,12.76,0,,,
26.0305,1601644,15,12.99,0,,,
26.0366,1601650,11,12.79,0,,,
26.0424,1601656,14,12.91,0,,,
26.0485,1601662,13,12.92,0,,,
26.0544,1601668,7,12.33,0,,,
26.0605,1601674,16,12.69,0,,,
26.0664,1601680,11,12.52,0,,,
26.08,1601686,11,12.37,0,,,
26.0962,1601692,13,12.44,0,,,
26.0983,1601698,7,11.89,0,,,
26.0986,1601704,13,12.0,0,,,
26.1,1601710,12,12.0,0,,,
26.1031,1601716,9,11.7,0,,,
26.1096,1601722,10,11.53,0,,,
26.1145,1601728,11,11.48,0,,,
26.1204,1601734,9,11.23,0,,,
26.1264,1601740,12,11.31,0,,,
26.1324,1601746,13,11.48,0,,,
26.1384,1601752,11,11.43,0,,,
26.1444,1601758,16,11.89,0,,,
26.1509,1601764,13,12.0,0,,,
26.1565,1601770,15,12.3,0,,,
26.1625,1601776,13,12.37,0,,,
26.1685,1601782,9,12.03,0,,,
26.1746,1601788,14,12.23,0,,,
26.1805,1601794,10,12.01,0,,,
26.1865,1601800,7,11.5,0,,,
26.1925,1601806,14,11.75,0,,,
26.1989,1601812,13,11.88,0,,,
26.2132,1601818,12,11.89,0,,,
26.2146,1601824,9,11.6,0,,,
26.2164,1601830,12,11.64,0,,,
26.2239,1601836,8,11.28,0,,,
26.2292,1601842,10,11.15,0,,,
26.2345,1601848,9,10.93,0,,,
26.2404,1601854,9,10.74,0,,,
26.2465,1601860,11,10.77,0,,,
26.2525,1601866,7,10.39,0,,,
26.2586,1601872,12,10.55,0,,,
26.2644,1601878,14,10.9,0,,,
26.2704,1601884,6,10.41,0,,,
26.2766,1601890,12,10.57,0,,,
26.2825,1601896,6,10.11,0,,,
26.2882,1601902,8,9.9,0,,,
26.2944,1601908,12,10.11,0,,,
26.3002,1601914,7,9.8,0,,,
26.3065,1601920,9,9.72,0,,,
26.3125,1601926,11,9.85,0,,,
26.3183,1601932,9,9.76,0,,,
26.3248,1601938,16,10.39,0,,,
26.3306,1601944,14,10.75,0,,,
26.3365,1601950,7,10.37,0,,,
26.3426,1601956,11,10.43,0,,,
26.3485,1601962,10,10.39,0,,,
26.3543,1601968,6,9.95,0,,,
26.3605,1601974,10,9.96,0,,,
26.3662,1601980,9,9.86,0,,,
26.3723,1601986,7,9.58,0,,,
26.3785,1601992,10,9.62,0,,,
26.3844,1601998,10,9.66,0,,,
26.3904,1602004,11,9.79,0,,,
26.3964,1602010,11,9.91,0,,,
26.4024,1602016,10,9.92,0,,,
26.4084,1602022,10,9.93,0,,,
26.4143,1602028,7,9.64,0,,,
26.4203,1602034,5,9.17,0,,,
26.4265,1602040,11,9.35,0,,,
26.4582,1602046,6,9.02,0,,,
26.4598,1602052,5,8.62,0,,,
26.4612,1602058,9,8.66,0,,,
26.4614,1602064,5,8.29,0,,,
26.4628,1602070,7,8.16,0,,,
26.4636,1602076,10,8.34,0,,,
26.4687,1602082,10,8.51,0,,,
26.4743,1602088,7,8.36,0,,,
26.4804,1602094,11,8.62,0,,,
26.4864,1602100,7,8.46,0,,,
26.4925,1602106,11,8.71,0,,,
26.4987,1602112,11,8.94,0,,,
26.5042,1602118,9,8.95,0,,,
26.5105,1602124,16,9.65,0,,,
26.5163,1602130,9,9.59,0,,,
26.5224,1602136,12,9.83,0,,,
26.5284,1602142,14,10.25,0,,,
26.5345,1602148,10,10.22,0,,,
26.5406,1602154,11,10.3,0,,,
26.5465,1602160,11,10.37,0,,,
26.5525,1602166,10,10.33,0,,,
26.5584,1602172,10,10.3,0,,,
26.5646,1602178,9,10.17,0,,,
26.5703,1602184,5,9.65,0,,,
26.5765,1602190,16,10.29,0,,,
26.5825,1602196,14,10.66,0,,,
26.5888,1602202,12,10.79,0,,,
26.5946,1602208,16,11.31,0,,,
26.6005,1602214,16,11.78,0,,,
26.607,1602220,12,11.8,0,,,
26.6124,1602226,13,11.92,0,,,
26.6186,1602232,11,11.83,0,,,
26.6244,1602238,16,12.25,0,,,
26.6308,1602244,15,12.52,0,,,
26.6364,1602250,11,12.37,0,,,
26.6424,1602256,14,12.53,0,,,
26.6487,1602262,13,12.58,0,,,
26.6544,1602268,8,12.12,0,,,
26.6606,1602274,16,12.51,0,,,
26.6666,1602280,11,12.36,0,,,
26.6772,1602286,10,12.12,0,,,
26.6881,1602292,14,12.31,0,,,
26.6909,1602298,10,12.08,0,,,
26.6913,1602304,9,11.77,0,,,
26.6982,1602310,11,11.69,0,,,
26.7024,1602316,7,11.23,0,,,
26.7085,1602322,15,11.6,0,,,
26.7145,1602328,12,11.64,0,,,
26.7204,1602334,10,11.48,0,,,
26.7264,1602340,13,11.63,0,,,
26.7325,1602346,10,11.47,0,,,
26.7383,1602352,4,10.72,0,,,
26.7446,1602358,14,11.05,0,,,
26.7504,1602364,9,10.84,0,,,
26.7566,1602370,11,10.86,0,,,
26.7624,1602376,11,10.87,0,,,
26.7684,1602382,11,10.89,0,,,
26.7747,1602388,13,11.1,0,,,
26.7805,1602394,9,10.89,0,,,
26.7867,1602400,7,10.5,0,,,
26.7926,1602406,12,10.65,0,,,
26.8238,1602412,11,10.68,0,,,
26.8256,1602418,9,10.52,0,,,
26.8267,1602424,14,10.86,0,,,
26.8282,1602430,13,11.08,0,,,
26.8292,1602436,10,10.97,0,,,
26.8297,1602442,14,11.27,0,,,
26.8345,1602448,6,10.75,0,,,
26.8407,1602454,10,10.67,0,,,
26.8465,1602460,10,10.6,0,,,
26.8526,1602466,7,10.24,0,,,
26.8585,1602472,11,10.32,0,,,
26.8645,1602478,6,9.89,0,,,
26.8703,1602484,5,9.4,0,,,
26.8899,1602490,13,9.76,0,,,
26.8965,1602496,7,9.48,0,,,
26.8992,1602502,7,9.23,0,,,
26.8995,1602508,11,9.41,0,,,
26.9008,1602514,9,9.37,0,,,
26.9089,1602520,8,9.23,0,,,
26.9124,1602526,11,9.41,0,,,
26.9184,1602532,10,9.47,0,,,
26.9243,1602538,8,9.32,0,,,
26.9305,1602544,11,9.49,0,,,
26.9364,1602550,10,9.54,0,,,
26.9424,1602556,14,9.99,0,,,
26.9485,1602562,13,10.29,0,,,
26.9546,1602568,9,10.16,0,,,
26.9605,1602574,12,10.34,0,,,
26.9665,1602580,11,10.41,0,,,
26.9723,1602586,7,10.07,0,,,
26.9785,1602592,12,10.26,0,,,
26.9845,1602598,9,10.14,0,,,
26.9905,1602604,10,10.12,0,,,
26.9966,1602610,11,10.21,0,,,
27.0024,1602616,9,10.09,0,,,
27.0085,1602622,12,10.28,0,,,
27.0144,1602628,10,10.25,0,,,
27.0202,1602634,6,9.83,0,,,
27.0269,1602640,13,10.14,0,,,
27.0325,1602646,11,10.23,0,,,
27.0382,1602652,7,9.91,0,,,
27.0444,1602658,16,10.52,0,,,
27.0504,1602664,11,10.56,0,,,
27.0563,1602670,10,10.51,0,,,
27.0624,1602676,12,10.66,0,,,
27.0685,1602682,10,10.59,0,,,
27.0743,1602688,10,10.53,0,,,
27.0807,1602694,10,10.48,0,,,
27.0864,1602700,7,10.13,0,,,
27.0923,1602706,9,10.02,0,,,
27.0985,1602712,5,9.52,0,,,
27.1042,1602718,5,9.06,0,,,
27.1104,1602724,12,9.36,0,,,
27.1165,1602730,9,9.32,0,,,
27.1236,1602736,9,9.29,0,,,
27.1284,1602742,11,9.46,0,,,
27.1345,1602748,10,9.51,0,,,
27.1405,1602754,13,9.86,0,,,
27.1464,1602760,12,10.08,0,,,
27.1527,1602766,10,10.07,0,,,
27.1586,1602772,15,10.56,0,,,
27.1885,1602778,11,10.61,0,,,
27.1952,1602784,13,10.85,0,,,
27.2004,1602790,15,11.26,0,,,
27.2037,1602796,15,11.63,0,,,
27.2065,1602802,10,11.47,0,,,
27.2082,1602808,16,11.92,0,,,
27.2093,1602814,16,12.33,0,,,
27.2112,1602820,16,12.7,0,,,
27.2129,1602826,14,12.83,0,,,
27.2192,1602832,13,12.85,0,,,
27.2253,1602838,16,13.16,0,,,
27.2312,1602844,13,13.15,0,,,
27.2367,1602850,12,13.03,0,,,
27.2431,1602856,15,13.23,0,,,
27.2498,1602862,15,13.4,0,,,
27.2547,1602868,10,13.06,0,,,
27.2617,1602874,14,13.16,0,,,
27.2674,1602880,10,12.84,0,,,
27.2729,1602886,9,12.46,0,,,
27.2789,1602892,12,12.41,0,,,
27.285,1602898,11,12.27,0,,,
27.2909,1602904,10,12.04,0,,,
27.2969,1602910,11,11.94,0,,,
27.3027,1602916,12,11.95,0,,,
27.309,1602922,15,12.25,0,,,
27.3155,1602928,12,12.23,0,,,
27.3212,1602934,11,12.1,0,,,
27.3267,1602940,14,12.29,0,,,
27.3325,1602946,11,12.16,0,,,
27.3385,1602952,11,12.05,0,,,
27.3446,1602958,14,12.24,0,,,
27.3508,1602964,9,11.92,0,,,
27.3569,1602970,9,11.63,0,,,
27.3628,1602976,11,11.56,0,,,
27.3685,1602982,7,11.11,0,,,
27.3744,1602988,7,10.7,0,,,
27.3804,1602994,6,10.23,0,,,
27.3865,1603000,5,9.7,0,,,
27.3927,1603006,10,9.73,0,,,
27.3985,1603012,13,10.06,0,,,
27.4043,1603018,3,9.35,0,,,
27.4104,1603024,14,9.82,0,,,
27.4163,1603030,6,9.44,0,,,
27.4226,1603036,9,9.39,0,,,
27.4284,1603042,11,9.55,0,,,
27.4343,1603048,9,9.5,0,,,
27.4404,1603054,10,9.55,0,,,
27.4464,1603060,11,9.69,0,,,
27.4522,1603066,9,9.62,0,,,
27.4584,1603072,10,9.66,0,,,
27.465,1603078,10,9.7,0,,,
27.4704,1603084,10,9.73,0,,,
27.4764,1603090,14,10.15,0,,,
27.4827,1603096,11,10.24,0,,,
27.4884,1603102,11,10.31,0,,,
27.4946,1603108,14,10.68,0,,,
27.5004,1603114,15,11.11,0,,,
27.5066,1603120,15,11.5,0,,,
27.5125,1603126,16,11.95,0,,,
27.5186,1603132,13,12.06,0,,,
27.5247,1603138,16,12.45,0,,,
27.5304,1603144,14,12.61,0,,,
27.5371,1603150,12,12.55,0,,,
27.5424,1603156,16,12.89,0,,,
27.5485,1603162,14,13.0,0,,,
27.5544,1603168,6,12.3,0,,,
27.5609,1603174,15,12.57,0,,,
27.5664,1603180,12,12.51,0,,,
27.5724,1603186,15,12.76,0,,,
27.5785,1603192,16,13.09,0,,,
27.5954,1603198,10,12.78,0,,,
27.5961,1603204,15,13.0,0,,,
27.5963,1603210,13,13.0,0,,,
27.6121,1603216,10,12.7,0,,,
27.631,1603222,12,12.63,0,,,
27.6321,1603228,11,12.47,0,,,
27.6349,1603234,9,12.12,0,,,
27.6353,1603240,13,12.21,0,,,
27.6369,1603246,12,12.19,0,,,
27.6385,1603252,11,12.07,0,,,
27.6453,1603258,14,12.26,0,,,
27.6647,1603264,10,12.04,0,,,
27.6691,1603270,11,11.93,0,,,
27.6694,1603276,13,12.04,0,,,
27.6696,1603282,9,11.74,0,,,
27.6792,1603288,11,11.66,0,,,
27.6804,1603294,11,11.6,0,,,
27.6864,1603300,9,11.34,0,,,
27.6924,1603306,13,11.5,0,,,
27.6986,1603312,10,11.35,0,,,
27.7045,1603318,10,11.22,0,,,
27.7105,1603324,11,11.2,0,,,
27.7164,1603330,8,10.88,0,,,
27.7223,1603336,9,10.69,0,,,
27.7285,1603342,11,10.72,0,,,
27.7348,1603348,10,10.65,0,,,
27.7403,1603354,8,10.38,0,,,
27.7463,1603360,9,10.24,0,,,
27.7522,1603366,7,9.92,0,,,
27.7584,1603372,12,10.13,0,,,
27.7645,1603378,10,10.12,0,,,
27.7703,1603384,10,10.1,0,,,
27.7765,1603390,16,10.69,0,,,
27.7825,1603396,12,10.82,0,,,
27.7885,1603402,10,10.74,0,,,
27.7947,1603408,11,10.77,0,,,
27.8004,1603414,10,10.69,0,,,
27.8064,1603420,7,10.32,0,,,
27.8123,1603426,7,9.99,0,,,
27.8185,1603432,7,9.69,0,,,
27.8243,1603438,11,9.82,0,,,
27.8302,1603444,7,9.54,0,,,
27.8363,1603450,7,9.29,0,,,
27.8423,1603456,13,9.66,0,,,
27.8483,1603462,14,10.09,0,,,
27.8545,1603468,10,10.08,0,,,
27.8606,1603474,11,10.17,0,,,
27.867,1603480,7,9.86,0,,,
27.8723,1603486,9,9.77,0,,,
27.8784,1603492,10,9.79,0,,,
27.8844,1603498,11,9.91,0,,,
27.8904,1603504,11,10.02,0,,,
27.9095,1603510,13,10.32,0,,,
27.9149,1603516,9,10.19,0,,,
27.9152,1603522,13,10.47,0,,,
27.9155,1603528,12,10.62,0,,,
27.9223,1603534,9,10.46,0,,,
27.9265,1603540,14,10.81,0,,,
27.9324,1603546,13,11.03,0,,,
27.9385,1603552,8,10.73,0,,,
27.9457,1603558,15,11.16,0,,,
27.9504,1603564,10,11.04,0,,,
27.9565,1603570,13,11.24,0,,,
27.9624,1603576,13,11.41,0,,,
27.9684,1603582,13,11.57,0,,,
27.9744,1603588,16,12.01,0,,,
27.9804,1603594,14,12.21,0,,,
27.9864,1603600,11,12.09,0,,,
27.9925,1603606,14,12.28,0,,,
27.9984,1603612,14,12.45,0,,,
28.0091,1603618,11,12.31,0,,,
28.0253,1603624,13,12.38,0,,,
28.0277,1603630,11,12.24,0,,,
28.028,1603636,7,11.72,0,,,
28.03,1603642,11,11.64,0,,,
28.0362,1603648,10,11.48,0,,,
28.0406,1603654,10,11.33,0,,,
28.0463,1603660,7,10.9,0,,,
28.0524,1603666,3,10.11,0,,,
28.0585,1603672,10,10.1,0,,,
28.0643,1603678,6,9.69,0,,,
28.0702,1603684,5,9.22,0,,,
28.0763,1603690,9,9.2,0,,,
28.0823,1603696,4,8.68,0,,,
28.0882,1603702,3,8.11,0,,,
28.0943,1603708,7,8.0,0,,,
28.1003,1603714,5,7.7,0,,,
28.1062,1603720,5,7.43,0,,,
28.1124,1603726,4,7.09,0,,,
28.1183,1603732,6,6.98,0,,,
28.1242,1603738,9,7.18,0,,,
28.1303,1603744,6,7.06,0,,,
28.1363,1603750,4,6.76,0,,,
28.1421,1603756,7,6.78,0,,,
28.1482,1603762,6,6.7,0,,,
28.1543,1603768,2,6.23,0,,,
28.1603,1603774,12,6.81,0,,,
28.1662,1603780,9,7.03,0,,,
28.1722,1603786,6,6.93,0,,,
28.1785,1603792,16,7.83,0,,,
28.1846,1603798,12,8.25,0,,,
28.1903,1603804,15,8.92,0,,,
28.1963,1603810,11,9.13,0,,,
28.2024,1603816,12,9.42,0,,,
28.2087,1603822,15,9.98,0,,,
28.2144,1603828,13,10.28,0,,,
28.2203,1603834,6,9.85,0,,,
28.2268,1603840,13,10.17,0,,,
28.2324,1603846,11,10.25,0,,,
28.2385,1603852,11,10.32,0,,,
28.2444,1603858,15,10.79,0,,,
28.2504,1603864,12,10.91,0,,,
28.2566,1603870,12,11.02,0,,,
28.2624,1603876,13,11.22,0,,,
28.2686,1603882,13,11.4,0,,,
28.2744,1603888,16,11.86,0,,,
28.2804,1603894,13,11.97,0,,,
28.2866,1603900,11,11.87,0,,,
28.2925,1603906,16,12.29,0,,,
28.2988,1603912,16,12.66,0,,,
28.3044,1603918,11,12.49,0,,,
28.3105,1603924,16,12.84,0,,,
28.3165,1603930,16,13.16,0,,,
28.3224,1603936,14,13.24,0,,,
28.3284,1603942,15,13.42,0,,,
28.3344,1603948,16,13.68,0,,,
28.3404,1603954,14,13.71,0,,,
28.3465,1603960,12,13.54,0,,,
28.3524,1603966,9,13.08,0,,,
28.3584,1603972,13,13.08,0,,,
28.3646,1603978,10,12.77,0,,,
28.3784,1603984,8,12.29,0,,,
28.3786,1603990,13,12.36,0,,,
28.3931,1603996,11,12.23,0,,,
28.3943,1604002,11,12.1,0,,,
28.3958,1604008,14,12.29,0,,,
28.4026,1604014,9,11.96,0,,,
28.407,1604020,9,11.67,0,,,
28.4129,1604026,10,11.5,0,,,
28.4183,1604032,6,10.95,0,,,
28.4244,1604038,15,11.36,0,,,
28.4306,1604044,15,11.72,0,,,
28.4363,1604050,8,11.35,0,,,
28.4426,1604056,14,11.61,0,,,
28.4483,1604062,7,11.15,0,,,
28.4544,1604068,7,10.74,0,,,
28.4605,1604074,13,10.96,0,,,
28.4665,1604080,12,11.07,0,,,
28.4723,1604086,8,10.76,0,,,
28.4784,1604092,11,10.78,0,,,
28.4846,1604098,14,11.11,0,,,
28.4904,1604104,12,11.2,0,,,
28.4965,1604110,13,11.38,0,,,
28.5023,1604116,9,11.14,0,,,
28.5084,1604122,11,11.12,0,,,
28.5145,1604128,11,11.11,0,,,
28.5203,1604134,5,10.5,0,,,
28.5263,1604140,9,10.35,0,,,
28.5324,1604146,7,10.02,0,,,
28.5387,1604152,4,9.41,0,,,
28.5445,1604158,11,9.57,0,,,
28.5502,1604164,6,9.22,0,,,
28.5563,1604170,5,8.79,0,,,
28.5622,1604176,9,8.81,0,,,
28.5681,1604182,6,8.53,0,,,
28.5744,1604188,12,8.88,0,,,
28.5803,1604194,10,8.99,0,,,
28.5864,1604200,10,9.09,0,,,
28.5927,1604206,13,9.48,0,,,
28.6009,1604212,11,9.63,0,,,
28.6138,1604218,7,9.37,0,,,
28.6142,1604224,14,9.83,0,,,
28.6163,1604230,9,9.75,0,,,
28.6232,1604236,6,9.38,0,,,
28.6282,1604242,10,9.44,0,,,
28.6349,1604248,9,9.39,0,,,
28.6402,1604254,7,9.15,0,,,
28.6462,1604260,7,8.94,0,,,
28.6523,1604266,7,8.75,0,,,
28.6585,1604272,13,9.17,0,,,
28.6643,1604278,10,9.25,0,,,
28.6702,1604284,8,9.13,0,,,
28.6763,1604290,13,9.52,0,,,
28.6823,1604296,11,9.66,0,,,
28.6882,1604302,10,9.7,0,,,
28.6944,1604308,16,10.33,0,,,
28.7005,1604314,13,10.6,0,,,
28.7066,1604320,14,10.94,0,,,
28.7125,1604326,15,11.34,0,,,
28.7188,1604332,13,11.51,0,,,
28.7248,1604338,16,11.96,0,,,
28.7306,1604344,14,12.16,0,,,
28.7365,1604350,15,12.45,0,,,
28.7423,1604356,11,12.3,0,,,
28.7515,1604362,13,12.37,0,,,
28.7653,1604368,13,12.43,0,,,
28.7667,1604374,14,12.59,0,,,
28.768,1604380,15,12.83,0,,,
28.7739,1604386,11,12.65,0,,,
28.7788,1604392,12,12.58,0,,,
28.7843,1604398,7,12.02,0,,,
28.7904,1604404,12,12.02,0,,,
28.7965,1604410,12,12.02,0,,,
28.8059,1604416,10,11.82,0,,,
28.8224,1604422,12,11.84,0,,,
28.8232,1604428,13,11.95,0,,,
28.8238,1604434,8,11.56,0,,,
28.8302,1604440,16,12.0,0,,,
28.8325,1604446,13,12.1,0,,,
28.8386,1604452,10,11.89,0,,,
28.8446,1604458,16,12.3,0,,,
28.8507,1604464,11,12.17,0,,,
28.8564,1604470,9,11.85,0,,,
28.8624,1604476,13,11.97,0,,,
28.8685,1604482,10,11.77,0,,,
28.8746,1604488,14,12.0,0,,,
28.8806,1604494,16,12.4,0,,,
28.8869,1604500,13,12.46,0,,,
28.8925,1604506,16,12.81,0,,,
28.8985,1604512,15,13.03,0,,,
28.9044,1604518,11,12.83,0,,,
28.9104,1604524,10,12.54,0,,,
28.9318,1604530,11,12.39,0,,,
28.9345,1604536,9,12.05,0,,,
28.9349,1604542,12,12.05,0,,,
28.9353,1604548,12,12.04,0,,,
28.9422,1604554,14,12.24,0,,,
28.9465,1604560,16,12.61,0,,,
28.9524,1604566,9,12.25,0,,,
28.9585,1604572,12,12.23,0,,,
28.9644,1604578,11,12.1,0,,,
28.9705,1604584,10,11.89,0,,,
28.9765,1604590,11,11.8,0,,,
28.9823,1604596,6,11.22,0,,,
28.9884,1604602,5,10.6,0,,,
28.9946,1604608,11,10.64,0,,,
29.0005,1604614,7,10.28,0,,,
29.0069,1604620,10,10.25,0,,,
29.0127,1604626,10,10.22,0,,,
29.0184,1604632,13,10.5,0,,,
29.0245,1604638,16,11.05,0,,,
29.0303,1604644,9,10.85,0,,,
29.0364,1604650,6,10.36,0,,,
29.0426,1604656,12,10.53,0,,,
29.0484,1604662,7,10.17,0,,,
29.0543,1604668,7,9.86,0,,,
29.0608,1604674,14,10.27,0,,,
29.0665,1604680,9,10.14,0,,,
29.0726,1604686,11,10.23,0,,,
29.0784,1604692,16,10.81,0,,,
29.0844,1604698,13,11.03,0,,,
29.0904,1604704,14,11.32,0,,,
29.0965,1604710,13,11.49,0,,,
29.1028,1604716,10,11.34,0,,,
29.1086,1604722,15,11.71,0,,,
29.1144,1604728,10,11.54,0,,,
29.1206,1604734,12,11.58,0,,,
29.1265,1604740,16,12.02,0,,,
29.1409,1604746,12,12.02,0,,,
29.141,1604752,10,11.82,0,,,
29.1547,1604758,15,12.14,0,,,
29.1571,1604764,13,12.22,0,,,
29.1574,1604770,13,12.3,0,,,
29.1646,1604776,14,12.47,0,,,
29.1686,1604782,13,12.52,0,,,
29.1745,1604788,16,12.87,0,,,
29.1808,1604794,16,13.18,0,,,
29.1865,1604800,13,13.17,0,,,
29.1924,1604806,16,13.45,0,,,
29.1984,1604812,12,13.3,0,,,
29.2046,1604818,10,12.97,0,,,
29.2105,1604824,15,13.18,0,,,
29.2165,1604830,13,13.16,0,,,
29.2227,1604836,12,13.04,0,,,
29.2286,1604842,16,13.34,0,,,
29.2345,1604848,14,13.41,0,,,
29.2404,1604854,15,13.56,0,,,
29.2465,1604860,15,13.71,0,,,
29.2525,1604866,10,13.34,0,,,
29.2585,1604872,13,13.3,0,,,
29.2645,1604878,14,13.37,0,,,
29.2705,1604884,9,12.94,0,,,
29.2765,1604890,14,13.04,0,,,
29.2826,1604896,10,12.74,0,,,
29.2883,1604902,8,12.26,0,,,
29.2946,1604908,11,12.14,0,,,
29.3002,1604914,8,11.72,0,,,
